top;mat_file;file_found;Meas. Rotor azimuth [deg] Fourier DC;Meas. Rotor azimuth [deg] Mean;Meas. Rotor azimuth [deg] Median;Meas. Rotor speed [rpm] Fourier DC;Meas. Rotor speed [rpm] Mean;Meas. Rotor speed [rpm] Median;Meas. Generator torque [Nm] Fourier DC;Meas. Generator torque [Nm] Mean;Meas. Generator torque [Nm] Median;Meas. Aerodynamic torque [Nm] Fourier DC;Meas. Aerodynamic torque [Nm] Mean;Meas. Aerodynamic torque [Nm] Median;Meas. Tower fore-aft moment [Nm] Fourier DC;Meas. Tower fore-aft moment [Nm] Mean;Meas. Tower fore-aft moment [Nm] Median;Meas. Tower side-side moment [Nm] Fourier DC;Meas. Tower side-side moment [Nm] Mean;Meas. Tower side-side moment [Nm] Median;Meas. Shaft bending moment [Nm] Fourier DC;Meas. Shaft bending moment [Nm] Mean;Meas. Shaft bending moment [Nm] Median;Meas. Demanded pitch B1 [deg] Fourier DC;Meas. Demanded pitch B1 [deg] Mean;Meas. Demanded pitch B1 [deg] Median;Meas. Actual pitch B1 [deg] Fourier DC;Meas. Actual pitch B1 [deg] Mean;Meas. Actual pitch B1 [deg] Median;Meas. Demanded pitch B2 [deg] Fourier DC;Meas. Demanded pitch B2 [deg] Mean;Meas. Demanded pitch B2 [deg] Median;Meas. Actual pitch B2 [deg] Fourier DC;Meas. Actual pitch B2 [deg] Mean;Meas. Actual pitch B2 [deg] Median;Meas. Demanded pitch B3 [deg] Fourier DC;Meas. Demanded pitch B3 [deg] Mean;Meas. Demanded pitch B3 [deg] Median;Meas. Actual pitch B3 [deg] Fourier DC;Meas. Actual pitch B3 [deg] Mean;Meas. Actual pitch B3 [deg] Median;Meas. Demanded yaw [deg] Fourier DC;Meas. Demanded yaw [deg] Mean;Meas. Demanded yaw [deg] Median;Meas. Actual yaw [deg] Fourier DC;Meas. Actual yaw [deg] Mean;Meas. Actual yaw [deg] Median
21;Results_File_5_TOP_21.mat;True;179.87150265209686;179.87150265209686;180.43496769666734;707.9697764774654;707.9697764774654;708.0034675445199;0.6204610604225775;0.6204610604225776;0.620431485254037;0.40542045171776897;0.40542045171776897;0.40540597007386425;-8.783384225357821;-8.783384225357821;-8.746870255470274;0.3405068462769191;0.340506846276919;0.36001309901477196;1.2192683394814963;1.2192683394814963;1.2011168796022078;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.0;0.0;0.0;1.1230657153787091;1.1230657153787091;1.125
22;Results_File_5_TOP_22.mat;True;179.6932093535067;179.6932093535067;179.93000739216785;707.9742539346461;707.9742539346461;707.9917563953225;0.6204571432675589;0.6204571432675589;0.6204417480369089;0.27866173928639953;0.27866173928639953;0.27865604467484145;-6.9026019839584825;-6.9026019839584825;-6.884408088400952;-2.51343020649689;-2.51343020649689;-2.5300017607708183;1.2576402791373789;1.2576402791373789;1.2454649491317396;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;30.0;30.0;30.0;30.48462570878019;30.484625708780186;30.48299789428711
23;Results_File_5_TOP_23.mat;True;180.32922628715644;180.32922628715644;180.7466419458383;747.0002706361626;747.0002706361627;747.0187408236199;0.5880422003804526;0.5880422003804526;0.5880276075126603;0.24240755477357032;0.2424075547735703;0.24240080614865395;-6.703997356897218;-6.70399735689722;-6.648391848802575;3.0185490841458242;3.0185490841458242;3.043657208792898;1.1979768742984256;1.1979768742984256;1.1796585988164905;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;-30.0;-30.0;-30.0;-29.612401985788345;-29.612401985788345;-29.60999870300293
24;Results_File_5_TOP_24.mat;True;179.88709634301674;179.88709634301674;183.02448472976613;747.0132995092222;747.0132995092222;747.0421023640604;0.5880319355591371;0.588031935559137;0.5880092186820073;0.3778344955950911;0.3778344955950911;0.3779004068563826;-9.01247918889274;-9.012479188892742;-8.962877225130818;0.41231409402148134;0.41231409402148134;0.45193239450454525;1.2178534046778078;1.2178534046778076;1.198196760144604;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.0;0.0;0.0;0.26999998092651367;0.26999998092651367;0.26999998092651367
25;Results_File_5_TOP_25.mat;True;179.63650654983533;179.63650654983533;179.6463440418244;747.0387890938381;747.038789093838;747.0520184610916;0.588011858514197;0.588011858514197;0.5880014136612861;0.25340846534949635;0.25340846534949635;0.25343958479324213;-7.021961646575233;-7.021961646575233;-7.0297627262771325;-2.599412650414433;-2.599412650414433;-2.5789938122033913;1.2383044673810595;1.2383044673810595;1.2211514616481889;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;30.0;30.0;30.0;30.45848932102372;30.45848932102372;30.457264974713326
26;Results_File_5_TOP_26.mat;True;180.24028495777264;180.24028495777264;180.43012515902538;787.9863896264843;787.9863896264843;787.9546737429679;0.557455903096334;0.5574559030963339;0.5574783138819593;0.2147748892512782;0.21477488925127816;0.21466660865980083;-6.791638890551653;-6.791638890551652;-6.755371689796442;3.021757460889158;3.0217574608891584;3.033142387866956;1.2062476049008877;1.2062476049008877;1.1692708708565307;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;-30.0;-30.0;-30.0;-29.520358876881005;-29.520358876881005;-29.51999855041504
27;Results_File_5_TOP_27.mat;True;180.26422351660142;180.26422351660142;180.34429212808575;787.9920074558632;787.9920074558634;787.965227744476;0.5574519236872771;0.557451923687277;0.5574708470207796;0.34663213145699895;0.34663213145699895;0.34662865047248503;-9.1926439574187;-9.1926439574187;-9.14808817729352;0.3807516958127419;0.3807516958127418;0.41106784343715663;1.2106688316942207;1.2106688316942205;1.1866334119766573;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.0;0.0;0.0;0.2765242614711945;0.2765242614711946;0.2789999842643738
28;Results_File_5_TOP_28.mat;True;179.97956322370183;179.97956322370183;180.04380337595867;788.0192605453624;788.0192605453625;788.0290964919379;0.557432650362634;0.557432650362634;0.5574256647237026;0.226235675215956;0.226235675215956;0.22619737762160852;-7.102609303658207;-7.102609303658207;-7.076053261136011;-2.680125660167758;-2.6801256601677586;-2.653268432617185;1.2232653727421174;1.2232653727421174;1.1901800968725662;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;30.0;30.0;30.0;30.41669228306562;30.41669228306562;30.419344344735144
29;Results_File_5_TOP_29.mat;True;180.02998859363208;180.02998859363208;179.60223675966296;692.0303117503194;692.0303117503194;692.01214722656;0.6347520890997764;0.6347520890997764;0.6347686882291494;0.4064333342534454;0.40643333425344547;0.40656907864190384;-7.683699218361204;-7.683699218361204;-7.577188611030463;3.6001816833843794;3.6001816833843794;3.6850781487301267;1.1174491229424;1.1174491229424;1.1200436898664923;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;-30.0;-30.0;-30.0;-28.718997955322266;-28.718997955322266;-28.718997955322266
30;Results_File_5_TOP_30.mat;True;180.05929858374606;180.05929858374603;180.02647765278846;692.0300222187133;692.0300222187133;691.9980185922172;0.6347523724029077;0.6347523724029077;0.6347816484030826;0.568406744761833;0.568406744761833;0.568310985472579;-9.975280761884402;-9.9752807618844;-9.973364051431329;0.5054300220141807;0.5054300220141807;0.4955577433110083;1.2195594247207473;1.2195594247207473;1.2043940303379055;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.0;0.0;0.0;1.056654027796071;1.0566540277960712;1.0529999732971191
31;Results_File_5_TOP_31.mat;True;180.02814484095586;180.02814484095586;179.99312036633472;692.0002772661171;692.0002772661171;692.0169931875264;0.6347796385862648;0.6347796385862648;0.6347642431586953;0.40943427726560133;0.40943427726560133;0.40943688843498965;-7.901922045930351;-7.901922045930351;-7.790587635710765;-2.8369474796053025;-2.8369474796053025;-2.8044931553303742;1.3178701036091178;1.3178701036091178;1.3049171475348476;0.3993149995803833;0.3993149995803833;0.3993149995803833;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.3991750180721283;0.3991750180721283;0.3991750180721283;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.39368000626564026;0.39368000626564026;0.39368000626564026;0.4000000059604645;0.4000000059604645;0.4000000059604645;30.0;30.0;30.0;30.48353812528551;30.48353812528551;30.48299789428711
